satisfaction,effort,time,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,id,scope,productivity,squandering,response,opportunity,stcov_cv1,stcov_cv2,stcov_cv3,stcov_cv4
3556.9,523,3185.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,77,0.40476190476190477,6.8009560229445505,0.6309103740296401,6.089866156787763,1.1167660910518054,0.4831932773106988,0.6024096385534105,0.578787878787528,0.4873646209383768
3599.9,526,3261.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,78,0.42857142857142855,6.843916349809886,0.6287932251235003,6.199619771863118,1.1039251763262803,0.4873949579829657,0.5983935742963877,0.5969696969693352,0.49097472924162405
3602.9,526,3235.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,79,0.42857142857142855,6.849619771863118,0.6287932251235003,6.150190114068441,1.113724884080371,0.4999999999997666,0.6024096385534105,0.5848484848481303,0.4873646209383768
3620.9,532,3272.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,80,0.42857142857142855,6.806203007518797,0.6245589273112209,6.150375939849624,1.1066320293398533,0.4915966386552327,0.5983935742963877,0.578787878787528,0.5126353790611075
3682.9,536,3321.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,81,0.42857142857142855,6.871082089552239,0.6217360621030346,6.19589552238806,1.1089732008431197,0.4957983193274996,0.6224899598385241,0.5999999999996364,0.5126353790611075
3686.9,545,3343.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,82,0.4523809523809524,6.764954128440367,0.6153846153846154,6.133944954128441,1.1028716721507628,0.4957983193274996,0.6024096385534105,0.6030303030299375,0.519855595667602
3689.9,545,3317.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,83,0.4523809523809524,6.77045871559633,0.6153846153846154,6.086238532110092,1.112420862224902,0.5084033613443004,0.6064257028104332,0.5909090909087328,0.5162454873643547
3748.9,549,3392.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,84,0.4523809523809524,6.8285974499089255,0.6125617501764291,6.178506375227687,1.1052181603773585,0.4999999999997666,0.6265060240955469,0.6242424242420459,0.519855595667602
3751.9,549,3366.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,85,0.4523809523809524,6.834061930783243,0.6125617501764291,6.131147540983607,1.1146464646464647,0.5126050420165674,0.6305220883525696,0.6121212121208411,0.5162454873643547
3769.9,555,3403.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,86,0.4523809523809524,6.792612612612613,0.6083274523641496,6.1315315315315315,1.1078166323831913,0.5042016806720335,0.6265060240955469,0.6060606060602387,0.5415162454870853
3740.9,555,3406.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,87,0.42857142857142855,6.74036036036036,0.6083274523641496,6.136936936936937,1.0983264826776278,0.5168067226888343,0.6305220883525696,0.5999999999996364,0.5162454873643547
3779.9,557,3418.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,88,0.4523809523809524,6.786175942549372,0.6069160197600565,6.136445242369838,1.105880631948508,0.5210084033611013,0.6265060240955469,0.6030303030299375,0.5306859205773437
3804.9,559,3457.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,89,0.4523809523809524,6.806618962432916,0.6055045871559633,6.184257602862254,1.1006363899334684,0.5252100840333682,0.6345381526095923,0.60909090909054,0.5306859205773437
3817.9,562,3437.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,90,0.47619047619047616,6.793416370106762,0.6033874382498235,6.115658362989324,1.1108233924934536,0.5168067226888343,0.6345381526095923,0.6363636363632507,0.5234657039708491
3835.9,568,3474.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,91,0.47619047619047616,6.753345070422536,0.5991531404375441,6.116197183098592,1.1041738629821531,0.5084033613443004,0.6305220883525696,0.6303030303026483,0.5487364620935798
3838.9,568,3448.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,92,0.47619047619047616,6.758626760563381,0.5991531404375441,6.070422535211268,1.1133700696055684,0.5210084033611013,0.6345381526095923,0.6181818181814436,0.5451263537903326
3806.9,568,3477.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,93,0.4523809523809524,6.702288732394367,0.5991531404375441,6.121478873239437,1.0948806442335346,0.5210084033611013,0.6345381526095923,0.6242424242420459,0.5234657039708491
3845.9,570,3489.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,94,0.47619047619047616,6.7471929824561405,0.5977417078334509,6.121052631578947,1.102292920607624,0.5252100840333682,0.6305220883525696,0.6272727272723471,0.5379061371838381
3870.9,572,3528.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,95,0.47619047619047616,6.767307692307693,0.5963302752293578,6.1678321678321675,1.0971938775510204,0.5294117647056352,0.6385542168666151,0.6333333333329495,0.5379061371838381
3873.9,572,3502.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,96,0.47619047619047616,6.772552447552448,0.5963302752293578,6.1223776223776225,1.1061964591661908,0.542016806722436,0.6425702811236378,0.6212121212117447,0.5342960288805909
3891.9,578,3539.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,97,0.47619047619047616,6.733391003460207,0.5920959774170783,6.122837370242214,1.0997174343034757,0.5336134453779021,0.6385542168666151,0.6151515151511423,0.5595667870033215
3942.9,580,3587.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,98,0.42857142857142855,6.798103448275862,0.5906845448129852,6.18448275862069,1.0992194034011709,0.546218487394703,0.6465863453806605,0.6303030303026483,0.5559566787000743
3947.9,590,3617.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,99,0.42857142857142855,6.69135593220339,0.5836273817925194,6.1305084745762715,1.091484655792093,0.542016806722436,0.6465863453806605,0.6303030303026483,0.5631768953065688
3957.9,591,3610.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,100,0.5,6.696954314720812,0.5829216654904729,6.1082910321489,1.0963711911357341,0.5378151260501691,0.6425702811236378,0.6393939393935519,0.566787003609816
3960.9,591,3584.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,101,0.5,6.702030456852792,0.5829216654904729,6.06429780033841,1.1051618303571429,0.5504201680669699,0.6465863453806605,0.6272727272723471,0.5631768953065688
4008.9,593,3658.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,102,0.4523809523809524,6.7603709949409785,0.5815102328863797,6.168634064080944,1.0959267359212685,0.5504201680669699,0.6506024096376832,0.6545454545450579,0.5631768953065688
4011.9,593,3632.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,103,0.4523809523809524,6.765430016863407,0.5815102328863797,6.124789207419899,1.1045980176211454,0.5630252100837707,0.654618473894706,0.6424242424238531,0.5595667870033215
4091.9,599,3733.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,104,0.4523809523809524,6.8312186978297165,0.5772759350741002,6.232053422370618,1.0961425127243505,0.5588235294115038,0.6746987951798197,0.657575757575359,0.5848375451260521
4157.9,612,3804.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,105,0.47619047619047616,6.7939542483660125,0.5681016231474947,6.215686274509804,1.0930336487907464,0.5630252100837707,0.6787148594368424,0.6818181818177687,0.5920577617325467
4160.9,612,3778.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,106,0.47619047619047616,6.798856209150326,0.5681016231474947,6.173202614379085,1.1013499205929063,0.5756302521005716,0.6827309236938651,0.6696969696965638,0.5884476534292994
4178.9,618,3815.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,107,0.47619047619047616,6.761974110032362,0.5638673253352152,6.173139158576052,1.0953866317169068,0.5672268907560377,0.6787148594368424,0.6636363636359615,0.6137184115520301
4240.9,622,3864.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,108,0.47619047619047616,6.818167202572346,0.5610444601270289,6.212218649517685,1.0975414078674948,0.5714285714283046,0.7028112449789788,0.6848484848480698,0.6137184115520301
4244.9,631,3886.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,109,0.5,6.727258320126782,0.5546930134086098,6.1584786053882725,1.0923571796191456,0.5714285714283046,0.6827309236938651,0.687878787878371,0.6209386281585245
4247.9,631,3860.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,110,0.5,6.732012678288431,0.5546930134086098,6.117274167987322,1.1004922279792746,0.5840336134451055,0.6867469879508878,0.6757575757571662,0.6173285198552773
4306.9,635,3935.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,111,0.5,6.78251968503937,0.5518701482004235,6.196850393700787,1.094510800508259,0.5756302521005716,0.7068273092360016,0.7090909090904793,0.6209386281585245
4309.9,635,3909.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,112,0.5,6.787244094488188,0.5518701482004235,6.1559055118110235,1.1025581990278843,0.5882352941173724,0.7108433734930243,0.6969696969692746,0.6173285198552773
4311.7,637,3825.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,113,0.5,6.768759811616954,0.5504587155963303,6.004709576138148,1.1272418300653595,0.5924369747896394,0.6867469879508878,0.6848484848480698,0.5920577617325467
4327.9,641,3946.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,114,0.5,6.75179407176287,0.547635850388144,6.15600624024961,1.0967815509376584,0.5798319327728385,0.7068273092360016,0.6909090909086721,0.642599277978008
4298.9,641,3949.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,115,0.47619047619047616,6.706552262090483,0.547635850388144,6.160686427457098,1.088604710053178,0.5924369747896394,0.7108433734930243,0.6848484848480698,0.6173285198552773
4337.9,643,3961.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,116,0.5,6.746345256609642,0.5462244177840508,6.1601866251944015,1.0951527392072709,0.5966386554619063,0.7068273092360016,0.687878787878371,0.6317689530682662
4362.9,645,4000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,117,0.5,6.764186046511627,0.5448129851799577,6.2015503875969,1.090725,0.6008403361341733,0.714859437750047,0.6939393939389734,0.6317689530682662
4375.9,648,3980.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,118,0.5238095238095238,6.752932098765432,0.5426958362738179,6.1419753086419755,1.0994723618090452,0.5924369747896394,0.714859437750047,0.7212121212116841,0.6245487364617718
4377.7,650,3896.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,119,0.5238095238095238,6.734923076923077,0.5412844036697247,5.993846153846154,1.1236396303901437,0.5966386554619063,0.6907630522079107,0.7090909090904793,0.5992779783390412
4393.9,654,4017.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,120,0.5238095238095238,6.718501529051987,0.5384615384615384,6.1422018348623855,1.0938262384864326,0.5840336134451055,0.7108433734930243,0.7151515151510818,0.6498194945845024
4396.9,654,3991.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,121,0.5238095238095238,6.72308868501529,0.5384615384615384,6.102446483180428,1.1017038336256577,0.5966386554619063,0.714859437750047,0.7030303030298769,0.6462093862812551
4364.9,654,4020.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,122,0.5,6.6741590214067275,0.5384615384615384,6.146788990825688,1.0857960199004975,0.5966386554619063,0.714859437750047,0.7090909090904793,0.6245487364617718
4403.9,656,4032.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,123,0.5238095238095238,6.713262195121951,0.5370501058574453,6.146341463414634,1.092237103174603,0.6008403361341733,0.7108433734930243,0.7121212121207805,0.6389891696747607
4406.9,656,4006.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,124,0.5238095238095238,6.717835365853658,0.5370501058574453,6.1067073170731705,1.1000748876684971,0.6134453781509741,0.714859437750047,0.6999999999995757,0.6353790613715135
4428.9,658,4071.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,125,0.5238095238095238,6.730851063829786,0.5356386732533521,6.186930091185411,1.0879145173176124,0.6050420168064402,0.7188755020070697,0.7181818181813829,0.6389891696747607
4431.9,658,4045.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,126,0.5238095238095238,6.735410334346504,0.5356386732533521,6.14741641337386,1.0956489493201482,0.6176470588232411,0.7228915662640926,0.7060606060601782,0.6353790613715135
4460.7,660,3956.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,127,0.5238095238095238,6.758636363636364,0.534227240649259,5.993939393939394,1.1275783619817998,0.6050420168064402,0.714859437750047,0.7121212121207805,0.6209386281585245
4449.9,664,4082.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,128,0.5238095238095238,6.701656626506024,0.5314043754410727,6.147590361445783,1.0901273885350318,0.6092436974787072,0.7188755020070697,0.6999999999995757,0.6606498194942442
4486.9,666,4092.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,129,0.5238095238095238,6.737087087087087,0.5299929428369795,6.1441441441441444,1.096505376344086,0.6092436974787072,0.7349397590351607,0.7151515151510818,0.6606498194942442
4493.7,668,3690.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,130,0.5238095238095238,6.7270958083832335,0.5285815102328864,5.523952095808383,1.2178048780487805,0.5714285714283046,0.6506024096376832,0.6303030303026483,0.5884476534292994
4497.9,671,4116.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,131,0.5476190476190477,6.703278688524589,0.5264643613267467,6.134128166915052,1.0927842565597667,0.621848739495508,0.7269076305211153,0.7303030303025877,0.642599277978008
4526.7,673,4027.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,132,0.5476190476190477,6.726151560178306,0.5250529287226535,5.983655274888559,1.1240874099826172,0.6092436974787072,0.7188755020070697,0.7363636363631901,0.628158844765019
4515.9,677,4153.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,133,0.5476190476190477,6.670457902511078,0.5222300635144672,6.134416543574594,1.0873826149771249,0.6134453781509741,0.7228915662640926,0.7242424242419853,0.6678700361007386
4518.9,677,4127.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,134,0.5476190476190477,6.674889217134416,0.5222300635144672,6.096011816838995,1.0949600193845408,0.6260504201677749,0.7269076305211153,0.7121212121207805,0.6642599277974913
4552.9,679,4163.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,135,0.5476190476190477,6.705301914580264,0.5208186309103741,6.131075110456554,1.09365841940908,0.6134453781509741,0.7389558232921835,0.7393939393934913,0.6678700361007386
4555.9,679,4137.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,136,0.5476190476190477,6.709720176730485,0.5208186309103741,6.092783505154639,1.1012569494802997,0.6260504201677749,0.7429718875492062,0.7272727272722865,0.6642599277974913
4559.7,681,3761.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,137,0.5476190476190477,6.695594713656387,0.5194071983062809,5.522760646108663,1.2123637330497208,0.5756302521005716,0.654618473894706,0.6545454545450579,0.5956678700357939
4562.7,681,3735.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,138,0.5476190476190477,6.699999999999999,0.5194071983062809,5.484581497797357,1.2216064257028112,0.5882352941173724,0.6586345381517288,0.6424242424238531,0.5920577617325467
4582.7,683,4092.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,139,0.5476190476190477,6.709663250366032,0.5179957657021877,5.99121522693997,1.1199169110459433,0.6344537815123088,0.7269076305211153,0.7212121212116841,0.6389891696747607
4557.9,684,4156.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,140,0.5476190476190477,6.66359649122807,0.5172900494001411,6.076023391812866,1.096703561116458,0.621848739495508,0.7389558232921835,0.7484848484843949,0.6534296028877496
4573.9,685,4174.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,141,0.5476190476190477,6.677226277372262,0.5165843330980946,6.093430656934307,1.0958073790129372,0.6176470588232411,0.7389558232921835,0.7212121212116841,0.689530685920222
4544.9,685,4177.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,142,0.5238095238095238,6.634890510948905,0.5165843330980946,6.097810218978102,1.0880775676322718,0.6302521008400419,0.7429718875492062,0.7151515151510818,0.6642599277974913
4569.9,687,4216.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,143,0.5238095238095238,6.651965065502183,0.5151729004940014,6.1368267831149925,1.0839421252371915,0.6344537815123088,0.7510040160632517,0.7212121212116841,0.6642599277974913
4608.9,689,4228.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,144,0.5476190476190477,6.689259796806966,0.5137614678899083,6.136429608127721,1.0900898770104068,0.6386554621845758,0.7469879518062289,0.7242424242419853,0.6787003610104803
4642.7,691,3821.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,145,0.5476190476190477,6.718813314037626,0.5123500352858151,5.5296671490593345,1.2150484166448574,0.5840336134451055,0.6787148594368424,0.657575757575359,0.6173285198552773
4621.9,692,4208.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,146,0.5714285714285714,6.679046242774566,0.5116443189837685,6.08092485549133,1.0983602661596958,0.6302521008400419,0.7469879518062289,0.7515151515146961,0.6714801444039858
4610.9,694,4247.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,147,0.5476190476190477,6.643948126801153,0.5102328863796753,6.119596541786744,1.0856840122439368,0.6344537815123088,0.7429718875492062,0.7454545454540936,0.6678700361007386
4648.7,696,4163.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,148,0.5714285714285714,6.679166666666666,0.5088214537755822,5.98132183908046,1.1166706701897668,0.6386554621845758,0.730923694778138,0.7454545454540936,0.6462093862812551
4639.9,698,4245.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,149,0.5714285714285714,6.647421203438395,0.507410021171489,6.081661891117479,1.093027090694935,0.621848739495508,0.7429718875492062,0.7454545454540936,0.6967509025267165
4642.9,698,4219.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,150,0.5714285714285714,6.6517191977077355,0.507410021171489,6.044412607449857,1.1004740459824602,0.6344537815123088,0.7469879518062289,0.7333333333328889,0.6931407942234692
4610.9,698,4248.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,151,0.5476190476190477,6.605873925501432,0.507410021171489,6.08595988538682,1.0854284369114877,0.6344537815123088,0.7469879518062289,0.7393939393934913,0.6714801444039858
4710.7,699,3891.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,152,0.5,6.739198855507868,0.5067043048694425,5.5665236051502145,1.2106656386533023,0.6092436974787072,0.6746987951798197,0.6636363636359615,0.6209386281585245
4635.9,700,4287.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,153,0.5476190476190477,6.622714285714285,0.5059985885673959,6.1242857142857146,1.0813855843247024,0.6386554621845758,0.7550200803202745,0.7454545454540936,0.6714801444039858
4638.9,700,4261.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,154,0.5476190476190477,6.627,0.5059985885673959,6.087142857142857,1.0886881013846514,0.6512605042013766,0.7590361445772972,0.7333333333328889,0.6678700361007386
